Counter,Profile Title,Profile ID,Rule ID,Selected,Value Title,Value,Value Description
1,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.1.1_Ensure_mounting_of_cramfs_filesystems_is_disabled,True,,,
2,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.1.3_Ensure_mounting_of_squashfs_filesystems_is_disabled,True,,,
3,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.1.4_Ensure_mounting_of_udf_filesystems_is_disabled,True,,,
4,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.2_Ensure_tmp_is_configured,True,,,
5,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.3_Ensure_nodev_option_set_on_tmp_partition,True,,,
6,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.4_Ensure_nosuid_option_set_on_tmp_partition,True,,,
7,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.5_Ensure_noexec_option_set_on_tmp_partition,True,,,
8,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.8_Ensure_nodev_option_set_on_vartmp_partition,True,,,
9,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.9_Ensure_nosuid_option_set_on_vartmp_partition,True,,,
10,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.10_Ensure_noexec_option_set_on_vartmp_partition,True,,,
11,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.14_Ensure_nodev_option_set_on_home_partition,True,,,
12,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.15_Ensure_nodev_option_set_on_devshm_partition,True,,,
13,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.16_Ensure_nosuid_option_set_on_devshm_partition,True,,,
14,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.17_Ensure_noexec_option_set_on_devshm_partition,True,,,
15,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.18_Ensure_nodev_option_set_on_removable_media_partitions,True,,,
16,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.19_Ensure_nosuid_option_set_on_removable_media_partitions,True,,,
17,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.20_Ensure_noexec_option_set_on_removable_media_partitions,True,,,
18,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.21_Ensure_sticky_bit_is_set_on_all_world-writable_directories,True,,,
19,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.22_Disable_Automounting,True,,,
20,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.1.23_Disable_USB_Storage,True,,,
21,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.2.1_Ensure_Red_Hat_Subscription_Manager_connection_is_configured,True,,,
22,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.2.2_Disable_the_rhnsd_Daemon,True,,,
23,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.2.3_Ensure_GPG_keys_are_configured,True,,,
24,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.2.4_Ensure_gpgcheck_is_globally_activated,True,,,
25,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.2.5_Ensure_package_manager_repositories_are_configured,True,,,
26,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.3.1_Ensure_sudo_is_installed,True,,,
27,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.3.2_Ensure_sudo_commands_use_pty,True,,,
28,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.3.3_Ensure_sudo_log_file_exists,True,,,
29,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.4.1_Ensure_AIDE_is_installed,True,,,
30,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.4.2_Ensure_filesystem_integrity_is_regularly_checked,True,,,
31,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.5.1_Ensure_permissions_on_bootloader_config_are_configured,True,,,
32,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.5.2_Ensure_bootloader_password_is_set,True,,,
33,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.5.3_Ensure_authentication_required_for_single_user_mode,True,,,
34,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.6.1_Ensure_core_dumps_are_restricted,True,,,
35,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.6.2_Ensure_address_space_layout_randomization_ASLR_is_enabled,True,,,
36,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.1_Ensure_message_of_the_day_is_configured_properly,True,,,
37,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.2_Ensure_local_login_warning_banner_is_configured_properly,True,,,
38,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.3_Ensure_remote_login_warning_banner_is_configured_properly,True,,,
39,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.4_Ensure_permissions_on_etcmotd_are_configured,True,,,
40,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.5_Ensure_permissions_on_etcissue_are_configured,True,,,
41,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.1.6_Ensure_permissions_on_etcissue.net_are_configured,True,,,
42,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.8.2_Ensure_GDM_login_banner_is_configured,True,,,
43,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.9_Ensure_updates_patches_and_additional_security_software_are_installed,True,,,
44,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_1.10_Ensure_system-wide_crypto_policy_is_not_legacy,True,,,
45,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.1.1_Ensure_xinetd_is_not_installed,True,,,
46,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.1.1_Ensure_time_synchronization_is_in_use,True,,,
47,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.1.2_Ensure_chrony_is_configured,True,,,
48,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.2_Ensure_X_Window_System_is_not_installed,True,,,
49,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.3_Ensure_rsync_service_is_not_enabled,True,,,
50,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.4_Ensure_Avahi_Server_is_not_enabled,True,,,
51,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.5_Ensure_SNMP_Server_is_not_enabled,True,,,
52,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.6_Ensure_HTTP_Proxy_Server_is_not_enabled,True,,,
53,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.7_Ensure_Samba_is_not_enabled,True,,,
54,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.8_Ensure_IMAP_and_POP3_server_is_not_enabled,True,,,
55,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.9_Ensure_HTTP_server_is_not_enabled,True,,,
56,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.10_Ensure_FTP_Server_is_not_enabled,True,,,
57,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.11_Ensure_DNS_Server_is_not_enabled,True,,,
58,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.12_Ensure_NFS_is_not_enabled,True,,,
59,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.13_Ensure__RPC_is_not_enabled,True,,,
60,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.14_Ensure_LDAP_server_is_not_enabled,True,,,
61,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.15_Ensure_DHCP_Server_is_not_enabled,True,,,
62,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.16_Ensure_CUPS_is_not_enabled,True,,,
63,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.17_Ensure_NIS_Server_is_not_enabled,True,,,
64,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.2.18_Ensure_mail_transfer_agent_is_configured_for_local-only_mode,True,,,
65,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.3.1_Ensure_NIS_Client_is_not_installed,True,,,
66,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.3.2_Ensure_telnet_client_is_not_installed,True,,,
67,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_2.3.3_Ensure_LDAP_client_is_not_installed,True,,,
68,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.1.1_Ensure_IP_forwarding_is_disabled,True,,,
69,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.1.2_Ensure_packet_redirect_sending_is_disabled,True,,,
70,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.1_Ensure_source_routed_packets_are_not_accepted,True,,,
71,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.2_Ensure_ICMP_redirects_are_not_accepted,True,,,
72,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.3_Ensure_secure_ICMP_redirects_are_not_accepted,True,,,
73,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.4_Ensure_suspicious_packets_are_logged,True,,,
74,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.5_Ensure_broadcast_ICMP_requests_are_ignored,True,,,
75,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.6_Ensure_bogus_ICMP_responses_are_ignored,True,,,
76,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.7_Ensure_Reverse_Path_Filtering_is_enabled,True,,,
77,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.8_Ensure_TCP_SYN_Cookies_is_enabled,True,,,
78,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.2.9_Ensure_IPv6_router_advertisements_are_not_accepted,True,,,
79,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.1.1_Ensure_a_Firewall_package_is_installed,True,,,
80,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.1_Ensure_firewalld_service_is_enabled_and_running,True,,,
81,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.2_Ensure_iptables_service_is_not_enabled_with_firewalld,True,,,
82,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.3_Ensure_nftables_is_not_enabled_with_firewalld,True,,,
83,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.4_Ensure_firewalld_default_zone_is_set,True,,,
84,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.5_Ensure_network_interfaces_are_assigned_to_appropriate_zone,True,,,
85,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.2.6_Ensure_firewalld_drops_unnecessary_services_and_ports,True,,,
86,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.1_Ensure_iptables_are_flushed_with_nftables,True,,,
87,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.2_Ensure_an_nftables_table_exists,True,,,
88,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.3_Ensure_nftables_base_chains_exist,True,,,
89,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.4_Ensure_nftables_loopback_traffic_is_configured,True,,,
90,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.5_Ensure_nftables_outbound_and_established_connections_are_configured,True,,,
91,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.6_Ensure_nftables_default_deny_firewall_policy,True,,,
92,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.7_Ensure_nftables_service_is_enabled,True,,,
93,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.3.8_Ensure_nftables_rules_are_permanent,True,,,
94,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.1_Ensure_iptables_default_deny_firewall_policy,True,,,
95,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.2_Ensure_iptables_loopback_traffic_is_configured,True,,,
96,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.3_Ensure_iptables_outbound_and_established_connections_are_configured,True,,,
97,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.4_Ensure_iptables_firewall_rules_exist_for_all_open_ports,True,,,
98,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.5_Ensure_iptables_is_enabled_and_active,True,,,
99,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.1_Ensure_ip6tables_default_deny_firewall_policy,True,,,
100,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.2_Ensure_ip6tables_loopback_traffic_is_configured,True,,,
101,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.3_Ensure_ip6tables_outbound_and_established_connections_are_configured,True,,,
102,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.4_Ensure_ip6tables_firewall_rules_exist_for_all_open_ports,True,,,
103,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.5_Ensure_ip6tables_is_enabled_and_active,True,,,
104,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_3.5_Ensure_wireless_interfaces_are_disabled,True,,,
105,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed,True,,,
106,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled,True,,,
107,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured,True,,,
108,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured,True,,,
109,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host,True,,,
110,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.,True,,,
111,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog,True,,,
112,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files,True,,,
113,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk,True,,,
114,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.2.3_Ensure_permissions_on_all_logfiles_are_configured,True,,,
115,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_4.3_Ensure_logrotate_is_configured,True,,,
116,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled,True,,,
117,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured,True,,,
118,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured,True,,,
119,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured,True,,,
120,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured,True,,,
121,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured,True,,,
122,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured,True,,,
123,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users,True,,,
124,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured,True,,,
125,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited,True,,,
126,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured,True,,,
127,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured,True,,,
128,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate,True,,,
129,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less,True,,,
130,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled,True,,,
131,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled,True,,,
132,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled,True,,,
133,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled,True,,,
134,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled,True,,,
135,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured,True,,,
136,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less,True,,,
137,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured,True,,,
138,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled,True,,,
139,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured,True,,,
140,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less,True,,,
141,Level 1 - Server,xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server,xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden,True,,,
